timestamp	x	y	r
1743622697.8942087	0	0	0
1743622697.9245982	0	0	0
1743622697.9568975	0	0	0
1743622697.9930072	0	0	0
1743622698.0255268	0	0	0
1743622698.0574934	0	0	0
1743622698.0933948	0	0	0
1743622698.1248026	0	0	0
1743622698.1575546	0	0	0
1743622698.1930897	0	0	0
1743622698.2255702	0	0	0
1743622698.2565389	0	0	0
1743622698.3231928	0	0	0
1743622698.3566277	0	0	0
1743622698.3937876	0	0	0
1743622698.4230223	0	0	0
1743622698.4293106	0	0	0
1743622698.4572318	0	0	0
1743622698.4938664	0	0	0
1743622698.5255063	0	0	0
1743622698.5574849	0	0	0
1743622698.5931656	0	0	0
1743622698.625477	0	0	0
1743622698.6611233	0	0	0
1743622698.693749	0	0	0
1743622698.7252848	0	0	0
1743622698.761228	0	0	0
1743622698.7937548	0	0	0
1743622698.8260174	0	0	0
1743622698.861262	0	0	0
1743622698.8932385	0	0	0
1743622698.9249454	0	0	0
1743622698.993507	0	0	0
1743622699.0266552	0	0	0
1743622699.0650928	0	0	0
1743622699.0825121	0	0	0
1743622699.0937924	0	0	0
1743622699.1502745	0	0	0
1743622699.1915653	0	0	0
1743622699.214172	0	0	0
1743622699.2254481	0	0	0
1743622699.2610977	0	0	0
1743622699.2933257	0	0	0
1743622699.324691	0	0	0
1743622699.3618672	0	0	0
1743622699.3936887	0	0	0
1743622699.4257538	0	0	0
1743622699.461327	0	0	0
1743622699.4939563	0	0	0
1743622699.5251083	0	0	0
1743622699.5614426	0	0	0
1743622699.593009	0	0	0
1743622699.625518	0	0	0
1743622699.6607552	0	0	0
1743622699.6941273	0	0	0
1743622699.725177	0	0	0
1743622699.7618792	0	0	0
1743622699.793018	0	0	0
1743622699.825615	0	0	0
1743622699.8612225	0	0	0
1743622699.893998	0	0	0
1743622699.925105	0	0	0
1743622699.9617596	0	0	0
1743622699.9933438	0	0	0
1743622700.0511854	0	0	0
1743622700.0869832	0	0	0
1743622700.1246061	0	0	0
1743622700.1311908	0	0	0
1743622700.1947074	0	0	0
1743622700.237	0	0	0
1743622700.2745187	0	0	0
1743622700.3089073	0	0	0
1743622700.3485954	0	0	0
1743622700.384571	0	0	0
1743622700.4321616	0	0	0
1743622700.4768362	0	0	0
1743622700.515758	166.5	298.5	33.099998474121094
1743622700.5576677	0	0	0
1743622700.59464	0	0	0
1743622700.6339972	0	0	0
1743622700.669105	0	0	0
1743622700.7240446	0	0	0
1743622700.768902	0	0	0
1743622700.8032317	0	0	0
1743622700.8434522	0	0	0
1743622700.8753502	0	0	0
1743622700.919162	0	0	0
1743622700.95646	0	0	0
1743622700.9893982	0	0	0
